stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
15829,15829,"100 O'Shaughnessy Blvd",37.744481,-122.450678,,,https://www.sfmta.com/15829,,,,0,
13230,13230,10th Ave & Ortega St,37.752724,-122.466502,,,https://www.sfmta.com/13230,,,,0,
13231,13231,10th Ave & Pacheco St,37.75086,-122.466376,,,https://www.sfmta.com/13231,,,,0,
13232,13232,10th Ave & Pacheco St,37.750699,-122.466547,,,https://www.sfmta.com/13232,,,,0,
13233,13233,10th Ave & Quintara St,37.749325,-122.466261,,,https://www.sfmta.com/13233,,,,0,
13234,13234,10th Ave & Quintara St,37.749164,-122.466432,,,https://www.sfmta.com/13234,,,,0,
14828,14828,1100 Lake Merced Blvd,37.70913,-122.48498,,,https://www.sfmta.com/14828,,,,0,
14829,14829,1100 Lake Merced Blvd,37.709312,-122.485294,,,https://www.sfmta.com/14829,,,,0,
16651,16651,115 Telegraph Hill Blvd,37.801766,-122.405677,,,https://www.sfmta.com/16651,,,,0,
16907,16907,117 Warren Dr,37.75368,-122.457977,,,https://www.sfmta.com/16907,,,,0,
13235,13235,11th St & Bryant St,37.769807,-122.4113,,,https://www.sfmta.com/13235,,,,0,
13239,13239,11th St & Harrison St,37.770557,-122.412492,,,https://www.sfmta.com/13239,,,,0,
13238,13238,11th St & Harrison St,37.770691,-122.412526,,,https://www.sfmta.com/13238,,,,0,
13240,13240,11th St & Howard St,37.77333,-122.41573,,,https://www.sfmta.com/13240,,,,0,
13241,13241,11th St & Howard St,37.77283,-122.41538,,,https://www.sfmta.com/13241,,,,0,
13245,13245,11th St & Market St,37.775368,-122.418575,,,https://www.sfmta.com/13245,,,,0,
13244,13244,11th St & Market St,37.7755,-122.41852,,,https://www.sfmta.com/13244,,,,0,
13243,13243,11th St & Mission St,37.774038,-122.416891,,,https://www.sfmta.com/13243,,,,0,
16009,16009,120 Portola Dr,37.74897,-122.44396,,,https://www.sfmta.com/16009,,,,0,
15513,15513,126 Miraloma Dr,37.737744,-122.461458,,,https://www.sfmta.com/15513,,,,0,
13247,13247,14th Ave & Quintara St,37.748878,-122.470706,,,https://www.sfmta.com/13247,,,,0,
13248,13248,14th Ave & Santiago St,37.74503,-122.4703,,,https://www.sfmta.com/13248,,,,0,
13249,13249,14th Ave & Taraval St,37.7434,-122.4703,,,https://www.sfmta.com/13249,,,,0,
13250,13250,14th Ave & Taraval St,37.74317,-122.47017,,,https://www.sfmta.com/13250,,,,0,
13251,13251,14th Ave & Ulloa St,37.7416,-122.47004,,,https://www.sfmta.com/13251,,,,0,
13252,13252,14th Ave & Ulloa St,37.74153,-122.47018,,,https://www.sfmta.com/13252,,,,0,
13253,13253,14th St & Alpine Ter,37.767296,-122.437213,,,https://www.sfmta.com/13253,,,,0,
13256,13256,14th St & Castro St,37.76738,-122.43584,,,https://www.sfmta.com/13256,,,,0,
13257,13257,14th St & Castro St,37.76728,-122.43578,,,https://www.sfmta.com/13257,,,,0,
13254,13254,14th St & Church St,37.767768,-122.429088,,,https://www.sfmta.com/13254,,,,0,
13255,13255,14th St & Church St,37.76767,-122.42913,,,https://www.sfmta.com/13255,,,,0,
13258,13258,14th St & Noe St,37.76751,-122.43327,,,https://www.sfmta.com/13258,,,,0,
13259,13259,14th St & Noe St,37.7674,-122.43356,,,https://www.sfmta.com/13259,,,,0,
13260,13260,14th St & Sanchez St,37.76767,-122.431105,,,https://www.sfmta.com/13260,,,,0,
13261,13261,14th St & Sanchez St,37.767536,-122.431277,,,https://www.sfmta.com/13261,,,,0,
15835,15835,150 Otis St,37.771594,-122.420422,,,https://www.sfmta.com/15835,,,,0,
13262,13262,15th Ave & Noriega St,37.75411,-122.47217,,,https://www.sfmta.com/13262,,,,0,
13263,13263,15th Ave & Ortega St,37.75268,-122.47206,,,https://www.sfmta.com/13263,,,,0,
13264,13264,15th Ave & Pacheco St,37.75081,-122.47196,,,https://www.sfmta.com/13264,,,,0,
13265,13265,15th Ave & Quintara St,37.74891,-122.47183,,,https://www.sfmta.com/13265,,,,0,
13266,13266,15th Ave & Taraval St,37.743124,-122.471297,,,https://www.sfmta.com/13266,,,,0,
13267,13267,15th Ave & Taraval St,37.743069,-122.471405,,,https://www.sfmta.com/13267,,,,0,
13270,13270,15th Ave & West Portal Ave,37.736387,-122.470381,,,https://www.sfmta.com/13270,,,,0,
13614,13614,164 Addison  St,37.738172,-122.432807,,,https://www.sfmta.com/13614,,,,0,
14795,14795,1650 Geneva Ave,37.71187,-122.42819,,,https://www.sfmta.com/14795,,,,0,
14796,14796,1650 Geneva Ave,37.71174,-122.42829,,,https://www.sfmta.com/14796,,,,0,
13189,13189,1697 7th Ave,37.756767,-122.46357,,,https://www.sfmta.com/13189,,,,0,
13188,13188,1697 7th Ave,37.756597,-122.463741,,,https://www.sfmta.com/13188,,,,0,
13272,13272,16th Ave & Lawton St,37.75811,-122.47367,,,https://www.sfmta.com/13272,,,,0,
13273,13273,16th Ave & Lawton St,37.7593,-122.4737,,,https://www.sfmta.com/13273,,,,0,
13275,13275,16th Ave & Lomita Ave,37.75697,-122.47351,,,https://www.sfmta.com/13275,,,,0,
13276,13276,16th Ave & Moraga St,37.7563,-122.47361,,,https://www.sfmta.com/13276,,,,0,
13277,13277,16th Ave & Moraga St,37.75636,-122.47368,,,https://www.sfmta.com/13277,,,,0,
13278,13278,16th Ave & Noriega St,37.75425,-122.47321,,,https://www.sfmta.com/13278,,,,0,
17231,17231,16th Avenue & Lawton Street,37.758023,-122.473791,,,https://www.sfmta.com/17231,,,,0,
13279,13279,16th Ave & Ortega St,37.7524,-122.47309,,,https://www.sfmta.com/13279,,,,0,
13280,13280,16th Ave & Pacheco St,37.75054,-122.47295,,,https://www.sfmta.com/13280,,,,0,
17764,17764,16th St & 4th St,37.766765,-122.390719,,,https://www.sfmta.com/17764,,,,0,
13281,13281,16th St & Bryant St,37.765658,-122.410294,,,https://www.sfmta.com/13281,,,,0,
13282,13282,16th St & Bryant St,37.765595,-122.410408,,,https://www.sfmta.com/13282,,,,0,
13283,13283,16th St & Church St,37.764579,-122.428523,,,https://www.sfmta.com/13283,,,,0,
13285,13285,16th St & Dolores St,37.764567,-122.426683,,,https://www.sfmta.com/13285,,,,0,
13284,13284,16th St & Dolores St,37.764763,-122.426171,,,https://www.sfmta.com/13284,,,,0,
17289,17289,16th St & Folsom St,37.7654,-122.415428,,,https://www.sfmta.com/17289,,,,0,
13291,13291,16th St & Mission St,37.765152,-122.419611,,,https://www.sfmta.com/13291,,,,0,
13292,13292,16th St & Mission St,37.76502,-122.41928,,,https://www.sfmta.com/13292,,,,0,
13293,13293,16th St & Mission St,37.764983,-122.419835,,,https://www.sfmta.com/13293,,,,0,
17763,17763,16th St & Missouri St,37.766384,-122.397023,,,https://www.sfmta.com/17763,,,,0,
17866,17866,16th St & Owen St,37.76665,-122.39253,,,https://www.sfmta.com/17866,,,,0,
13296,13296,16th St & Potrero Ave,37.765764,-122.407612,,,https://www.sfmta.com/13296,,,,0,
13295,13295,16th St & Potrero Ave,37.7658,-122.407624,,,https://www.sfmta.com/13295,,,,0,
17767,17767,16th Street & 4th Street,37.766864,-122.390891,,,https://www.sfmta.com/17767,,,,0,
17768,17768,16th Street & Missouri St,37.766492,-122.397011,,,https://www.sfmta.com/17768,,,,0,
17865,17865,16th Street & Owen St,37.766722,-122.392805,,,https://www.sfmta.com/17865,,,,0,
17770,17770,16th Street & Rhode Island St,37.76611,-122.402822,,,https://www.sfmta.com/17770,,,,0,
17769,17769,16th Street & Wisconsin St,37.766287,-122.399842,,,https://www.sfmta.com/17769,,,,0,
17761,17761,16th St& Rhode Island St,37.765994,-122.402856,,,https://www.sfmta.com/17761,,,,0,
13299,13299,16th St & Shotwell St,37.765218,-122.416048,,,https://www.sfmta.com/13299,,,,0,
13300,13300,16th St & Valencia St,37.764987,-122.421746,,,https://www.sfmta.com/13300,,,,0,
13301,13301,16th St & Valencia St,37.764849,-122.422056,,,https://www.sfmta.com/13301,,,,0,
17762,17762,16th St & Wisconsin St,37.766198,-122.399911,,,https://www.sfmta.com/17762,,,,0,
13799,13799,170 Buckingham Way,37.725936,-122.478889,,,https://www.sfmta.com/13799,,,,0,
14798,14798,1721 Geneva Ave,37.71108,-122.42627,,,https://www.sfmta.com/14798,,,,0,
16565,16565,1725 Sunnydale Ave,37.71277,-122.41957,,,https://www.sfmta.com/16565,,,,0,
14799,14799,1750 Geneva Ave,37.71072,-122.42576,,,https://www.sfmta.com/14799,,,,0,
16186,16186,176 Rhode Island St,37.75617,-122.401842,,,https://www.sfmta.com/16186,,,,0,
17572,17572,17th Ave & Quintara St,37.748592,-122.473834,,,https://www.sfmta.com/17572,,,,0,
13304,13304,17th Ave & Rivera St,37.74698,-122.47391,,,https://www.sfmta.com/13304,,,,0,
13305,13305,17th Ave & Rivera St,37.746745,-122.473707,,,https://www.sfmta.com/13305,,,,0,
13306,13306,17th Ave & Santiago St,37.74511,-122.47374,,,https://www.sfmta.com/13306,,,,0,
13307,13307,17th St & Belvedere St,37.76176,-122.44768,,,https://www.sfmta.com/13307,,,,0,
13311,13311,17th St & Castro St,37.762576,-122.434979,,,https://www.sfmta.com/13311,,,,0,
13309,13309,17th St & Clayton St,37.761854,-122.446702,,,https://www.sfmta.com/13309,,,,0,
13310,13310,17th St & Cole St,37.76168,-122.44898,,,https://www.sfmta.com/13310,,,,0,
13314,13314,17th St & Diamond St,37.762415,-122.437489,,,https://www.sfmta.com/13314,,,,0,
13318,13318,17th St & Noe St,37.762645,-122.432991,,,https://www.sfmta.com/13318,,,,0,
16566,16566,1800 Sunnydale Ave,37.712972,-122.419952,,,https://www.sfmta.com/16566,,,,0,
13325,13325,18th St & Castro St,37.760952,-122.435151,,,https://www.sfmta.com/13325,,,,0,
13326,13326,18th St & Castro St,37.760845,-122.434842,,,https://www.sfmta.com/13326,,,,0,
13323,13323,18th St & Church St,37.761245,-122.428138,,,https://www.sfmta.com/13323,,,,0,
13322,13322,18th St & Church St,37.76137,-122.428195,,,https://www.sfmta.com/13322,,,,0,
13327,13327,18th St & Danvers St,37.760355,-122.44354,,,https://www.sfmta.com/13327,,,,0,
13328,13328,18th St & Danvers St,37.76024,-122.44349,,,https://www.sfmta.com/13328,,,,0,
13329,13329,18th St & Diamond St,37.760702,-122.437294,,,https://www.sfmta.com/13329,,,,0,
13331,13331,18th St & Dolores St,37.761388,-122.425927,,,https://www.sfmta.com/13331,,,,0,
13330,13330,18th St & Dolores St,37.761486,-122.426236,,,https://www.sfmta.com/13330,,,,0,
13332,13332,18th St & Eureka St,37.760765,-122.438154,,,https://www.sfmta.com/13332,,,,0,
13333,13333,18th St & Guerrero St,37.761619,-122.423955,,,https://www.sfmta.com/13333,,,,0,
13334,13334,18th St & Guerrero St,37.761521,-122.423646,,,https://www.sfmta.com/13334,,,,0,
13335,13335,18th St & Hattie St,37.760586,-122.441087,,,https://www.sfmta.com/13335,,,,0,
13336,13336,18th St & Hattie St,37.760488,-122.440778,,,https://www.sfmta.com/13336,,,,0,
13339,13339,18th St & Market St,37.759792,-122.444445,,,https://www.sfmta.com/13339,,,,0,
13338,13338,18th St & Mission St,37.761895,-122.419509,,,https://www.sfmta.com/13338,,,,0,
13341,13341,18th St & Noe St,37.76096,-122.432905,,,https://www.sfmta.com/13341,,,,0,
13340,13340,18th St & Noe St,37.761094,-122.432688,,,https://www.sfmta.com/13340,,,,0,
13344,13344,18th St & Sanchez St,37.761228,-122.430464,,,https://www.sfmta.com/13344,,,,0,
13345,13345,18th St & Sanchez St,37.761094,-122.430682,,,https://www.sfmta.com/13345,,,,0,
13349,13349,18th St & Valencia St,37.761663,-122.421423,,,https://www.sfmta.com/13349,,,,0,
13348,13348,18th St & Valencia St,37.761762,-122.421732,,,https://www.sfmta.com/13348,,,,0,
16567,16567,1900 Sunnydale Ave,37.7134,-122.42138,,,https://www.sfmta.com/16567,,,,0,
16568,16568,1901 Sunnydale Ave,37.71322,-122.42115,,,https://www.sfmta.com/16568,,,,0,
13800,13800,190 Buckingham Way,37.72587,-122.47879,,,https://www.sfmta.com/13800,,,,0,
13352,13352,19th Ave & Buckingham Way,37.725901,-122.475235,,,https://www.sfmta.com/13352,,,,0,
13355,13355,19th Ave & Eucalyptus Dr,37.7313,-122.474759,,,https://www.sfmta.com/13355,,,,0,
13354,13354,19th Ave & Eucalyptus Dr,37.730813,-122.475012,,,https://www.sfmta.com/13354,,,,0,
17065,17065,19th Ave & Holloway Ave,37.721342,-122.475176,,,https://www.sfmta.com/17065,,,,0,
13356,13356,19th Ave & Holloway Ave,37.72111,-122.475302,,,https://www.sfmta.com/13356,,,,0,
13358,13358,19th Ave & Holloway Ave,37.721342,-122.475245,,,https://www.sfmta.com/13358,,,,0,
13360,13360,19th Ave & Irving St,37.76343,-122.47704,,,https://www.sfmta.com/13360,,,,0,
13359,13359,19th Ave & Irving St,37.76368,-122.47731,,,https://www.sfmta.com/13359,,,,0,
13364,13364,19th Ave & Judah St,37.76177,-122.476955,,,https://www.sfmta.com/13364,,,,0,
13365,13365,19th Ave & Judah St,37.7614,-122.47711,,,https://www.sfmta.com/13365,,,,0,
13362,13362,19th Ave & Junipero Serra Blvd,37.71805,-122.47318,,,https://www.sfmta.com/13362,,,,0,
13363,13363,19th Ave & Junipero Serra Blvd,37.717323,-122.47297,,,https://www.sfmta.com/13363,,,,0,
13361,13361,19th Ave & Junipero Serra Blvd,37.716889,-122.472275,,,https://www.sfmta.com/13361,,,,0,
13368,13368,19th Ave & Lawton St,37.758076,-122.476633,,,https://www.sfmta.com/13368,,,,0,
13369,13369,19th Ave & Lawton St,37.757889,-122.476782,,,https://www.sfmta.com/13369,,,,0,
13371,13371,19th Ave & Lincoln Way,37.765375,-122.477404,,,https://www.sfmta.com/13371,,,,0,
13375,13375,19th Ave & Noriega St,37.75392,-122.47653,,,https://www.sfmta.com/13375,,,,0,
13374,13374,19th Ave & Noriega St,37.75432,-122.476368,,,https://www.sfmta.com/13374,,,,0,
10390,10390,19th Avenue & Holloway St,37.72119,-122.475153,,,https://www.sfmta.com/10390,,,,0,
13380,13380,19th Ave & Ortega St,37.75206,-122.4764,,,https://www.sfmta.com/13380,,,,0,
13379,13379,19th Ave & Ortega St,37.75272,-122.47619,,,https://www.sfmta.com/13379,,,,0,
13383,13383,19th Ave & Quintara St,37.74853,-122.4759,,,https://www.sfmta.com/13383,,,,0,
13384,13384,19th Ave & Quintara St,37.7483,-122.47614,,,https://www.sfmta.com/13384,,,,0,
13387,13387,19th Ave & Randolph St,37.714443,-122.469998,,,https://www.sfmta.com/13387,,,,0,
13376,13376,19th Ave & Randolph St,37.7162,-122.47167,,,https://www.sfmta.com/13376,,,,0,
13385,13385,19th Ave & Randolph St,37.714856,-122.470249,,,https://www.sfmta.com/13385,,,,0,
13388,13388,19th Ave & Rivera St,37.747152,-122.475834,,,https://www.sfmta.com/13388,,,,0,
13389,13389,19th Ave & Rivera St,37.74647,-122.47601,,,https://www.sfmta.com/13389,,,,0,
13391,13391,19th Ave & Sloat Blvd,37.734717,-122.474974,,,https://www.sfmta.com/13391,,,,0,
13390,13390,19th Ave & Sloat Blvd,37.734556,-122.475203,,,https://www.sfmta.com/13390,,,,0,
13394,13394,19th Ave & Taraval St,37.74331,-122.47554,,,https://www.sfmta.com/13394,,,,0,
13395,13395,19th Ave & Taraval St,37.742586,-122.475737,,,https://www.sfmta.com/13395,,,,0,
13399,13399,19th Ave & Vicente St,37.73901,-122.47553,,,https://www.sfmta.com/13399,,,,0,
13398,13398,19th Ave & Vicente St,37.739546,-122.47531,,,https://www.sfmta.com/13398,,,,0,
13403,13403,19th Ave & Winston Dr,37.727017,-122.474937,,,https://www.sfmta.com/13403,,,,0,
17448,17448,19th Ave & Winston Dr,37.727258,-122.475098,,,https://www.sfmta.com/17448,,,,0,
13402,13402,19th Ave & Winston Dr,37.72719,-122.47468,,,https://www.sfmta.com/13402,,,,0,
17449,17449,19th Ave & Winston Dr,37.727195,-122.474846,,,https://www.sfmta.com/17449,,,,0,
17887,17887,201 Bayshore Blvd E,37.744616,-122.404187,,,https://www.sfmta.com/17887,,,,0,
13405,13405,20th Ave & Buckingham Way,37.729997,-122.476049,,,https://www.sfmta.com/13405,,,,0,
13404,13404,20th Ave & Buckingham Way,37.73042,-122.47588,,,https://www.sfmta.com/13404,,,,0,
13408,13408,20th Ave & Winston Dr,37.726874,-122.475945,,,https://www.sfmta.com/13408,,,,0,
13409,13409,20th Ave & Winston Dr,37.72634,-122.47613,,,https://www.sfmta.com/13409,,,,0,
17211,17211,"20th Av/Macy'S Stonestown",37.728783,-122.475786,,,https://www.sfmta.com/17211,,,,0,
13406,13406,"20th Av/Macy'S Stonestown",37.72887,-122.47568,,,https://www.sfmta.com/13406,,,,0,
13410,13410,20th St & 3rd St,37.760536,-122.388707,,,https://www.sfmta.com/13410,,,,0,
13414,13414,20th St & Collingwood St,37.757677,-122.435966,,,https://www.sfmta.com/13414,,,,0,
13415,13415,20th St & Eureka St,37.757561,-122.437868,,,https://www.sfmta.com/13415,,,,0,
18064,18064,20th St & Missouri St,37.760094,-122.396167,,,https://www.sfmta.com/18064,,,,0,
18045,18045,20th St & Missouri St,37.759951,-122.396408,,,https://www.sfmta.com/18045,,,,0,
18046,18046,20th St & Pennsylvania St,37.760146,-122.393532,,,https://www.sfmta.com/18046,,,,0,
14162,14162,210 Corbett Ave,37.7618,-122.442841,,,https://www.sfmta.com/14162,,,,0,
14163,14163,211 Corbett Ave,37.761648,-122.442944,,,https://www.sfmta.com/14163,,,,0,
13424,13424,21st St & Douglass St,37.75536,-122.43901,,,https://www.sfmta.com/13424,,,,0,
16653,16653,225 Telegraph Hill Blvd,37.802988,-122.40664,,,https://www.sfmta.com/16653,,,,0,
16652,16652,225 Telegraph Hill Blvd,37.803006,-122.406789,,,https://www.sfmta.com/16652,,,,0,
13768,13768,228 Bayshore Blvd,37.74472,-122.40443,,,https://www.sfmta.com/13768,,,,0,
13425,13425,22nd Ave & Irving St,37.763679,-122.480268,,,https://www.sfmta.com/13425,,,,0,
13426,13426,22nd Ave & Judah St,37.761457,-122.480106,,,https://www.sfmta.com/13426,,,,0,
13427,13427,22nd Ave & Kirkham St,37.759592,-122.47998,,,https://www.sfmta.com/13427,,,,0,
13428,13428,22nd Ave & Lawton St,37.757754,-122.479853,,,https://www.sfmta.com/13428,,,,0,
13429,13429,22nd Ave & Lincoln Way,37.765186,-122.480372,,,https://www.sfmta.com/13429,,,,0,
13430,13430,22nd Ave & Moraga St,37.755898,-122.479714,,,https://www.sfmta.com/13430,,,,0,
13431,13431,22nd Ave & Noriega St,37.754337,-122.479611,,,https://www.sfmta.com/13431,,,,0,
18133,18133,22nd St & Illinois St,37.757959,-122.387524,,,https://www.sfmta.com/18133,,,,0,
13435,13435,22nd St & Iowa St,37.757754,-122.392273,,,https://www.sfmta.com/13435,,,,0,
13436,13436,22nd St & Minnesota St,37.75787,-122.39008,,,https://www.sfmta.com/13436,,,,0,
13437,13437,22nd St & Minnesota St,37.757807,-122.390268,,,https://www.sfmta.com/13437,,,,0,
13439,13439,22nd St & Pennsylvania Ave,37.757674,-122.392308,,,https://www.sfmta.com/13439,,,,0,
13441,13441,23rd Ave & Irving St,37.763134,-122.481482,,,https://www.sfmta.com/13441,,,,0,
13442,13442,23rd Ave & Judah St,37.761608,-122.481378,,,https://www.sfmta.com/13442,,,,0,
13443,13443,23rd Ave & Kirkham St,37.759735,-122.48124,,,https://www.sfmta.com/13443,,,,0,
13444,13444,23rd Ave & Lawton St,37.75787,-122.481113,,,https://www.sfmta.com/13444,,,,0,
13445,13445,23rd Ave & Lincoln Way,37.765026,-122.481609,,,https://www.sfmta.com/13445,,,,0,
13446,13446,23rd Ave & Moraga St,37.756014,-122.480986,,,https://www.sfmta.com/13446,,,,0,
13447,13447,23rd Ave & Noriega St,37.75414,-122.48086,,,https://www.sfmta.com/13447,,,,0,
18134,18134,23rd St & 3rd St,37.755479,-122.387809,,,https://www.sfmta.com/18134,,,,0,
13450,13450,23rd St & Kansas St,37.754448,-122.402668,,,https://www.sfmta.com/13450,,,,0,
13452,13452,23rd St & Rhode Island St,37.75451,-122.401694,,,https://www.sfmta.com/13452,,,,0,
13454,13454,23rd St & Utah St,37.754298,-122.405304,,,https://www.sfmta.com/13454,,,,0,
13453,13453,23rd St & Utah St,37.75442,-122.40494,,,https://www.sfmta.com/13453,,,,0,
13455,13455,23rd St & Vermont St,37.75448,-122.40391,,,https://www.sfmta.com/13455,,,,0,
13456,13456,23rd St & Vermont St,37.754395,-122.403631,,,https://www.sfmta.com/13456,,,,0,
13458,13458,24th St & Bryant St,37.752853,-122.409281,,,https://www.sfmta.com/13458,,,,0,
13459,13459,24th St & Bryant St,37.752755,-122.408971,,,https://www.sfmta.com/13459,,,,0,
13462,13462,24th St & Castro St,37.75136,-122.434248,,,https://www.sfmta.com/13462,,,,0,
13463,13463,24th St & Castro St,37.751262,-122.433939,,,https://www.sfmta.com/13463,,,,0,
13460,13460,24th St & Church St,37.751778,-122.427327,,,https://www.sfmta.com/13460,,,,0,
13461,13461,24th St & Church St,37.751644,-122.427545,,,https://www.sfmta.com/13461,,,,0,
13465,13465,24th St & Diamond St,37.751092,-122.436402,,,https://www.sfmta.com/13465,,,,0,
13466,13466,24th St & Dolores St,37.751903,-122.425311,,,https://www.sfmta.com/13466,,,,0,
13467,13467,24th St & Dolores St,37.751787,-122.425265,,,https://www.sfmta.com/13467,,,,0,
13468,13468,24th St & Douglass St,37.751102,-122.438361,,,https://www.sfmta.com/13468,,,,0,
13469,13469,24th St & Folsom St,37.75256,-122.414242,,,https://www.sfmta.com/13469,,,,0,
13470,13470,24th St & Folsom St,37.752462,-122.413933,,,https://www.sfmta.com/13470,,,,0,
13472,13472,24th St & Guerrero St,37.751911,-122.422985,,,https://www.sfmta.com/13472,,,,0,
13471,13471,24th St & Guerrero St,37.752045,-122.422767,,,https://www.sfmta.com/13471,,,,0,
13474,13474,24th St & Harrison St,37.752587,-122.411744,,,https://www.sfmta.com/13474,,,,0,
13473,13473,24th St & Harrison St,37.752694,-122.412054,,,https://www.sfmta.com/13473,,,,0,
13475,13475,24th St & Hoffman Ave,37.750977,-122.440504,,,https://www.sfmta.com/13475,,,,0,
13476,13476,24th St & Mission St,37.752321,-122.418333,,,https://www.sfmta.com/13476,,,,0,
13477,13477,24th St & Mission St,37.752178,-122.41855,,,https://www.sfmta.com/13477,,,,0,
17263,17263,24th St & Noe St,37.751377,-122.431991,,,https://www.sfmta.com/17263,,,,0,
13478,13478,24th St & Noe St,37.751511,-122.431773,,,https://www.sfmta.com/13478,,,,0,
13480,13480,24th St & Potrero Ave,37.75299,-122.40669,,,https://www.sfmta.com/13480,,,,0,
13481,13481,24th St & Sanchez St,37.751645,-122.42955,,,https://www.sfmta.com/13481,,,,0,
13482,13482,24th St & Sanchez St,37.751511,-122.429768,,,https://www.sfmta.com/13482,,,,0,
13483,13483,24th St & South Van Ness Ave,37.752445,-122.416156,,,https://www.sfmta.com/13483,,,,0,
13484,13484,24th St & South Van Ness Ave,37.752311,-122.416373,,,https://www.sfmta.com/13484,,,,0,
13485,13485,24th St & Valencia St,37.752178,-122.420556,,,https://www.sfmta.com/13485,,,,0,
13486,13486,24th St & Valencia St,37.752062,-122.42051,,,https://www.sfmta.com/13486,,,,0,
13489,13489,25th Ave & Balboa St,37.776419,-122.48456,,,https://www.sfmta.com/13489,,,,0,
13490,13490,25th Ave & Balboa St,37.776187,-122.484365,,,https://www.sfmta.com/13490,,,,0,
13492,13492,25th Ave & California St,37.783807,-122.48485,,,https://www.sfmta.com/13492,,,,0,
18135,18135,25th Ave & California St,37.78361,-122.485079,,,https://www.sfmta.com/18135,,,,0,
13495,13495,25th Ave & Clement St,37.782147,-122.484975,,,https://www.sfmta.com/13495,,,,0,
13496,13496,25th Ave & Clement St,37.781951,-122.484712,,,https://www.sfmta.com/13496,,,,0,
13497,13497,25th Ave & El Camino Del Mar,37.787536,-122.485139,,,https://www.sfmta.com/13497,,,,0,
13498,13498,25th Ave & El Camino Del Mar,37.787367,-122.485356,,,https://www.sfmta.com/13498,,,,0,
13499,13499,25th Ave & Fulton St,37.772689,-122.484295,,,https://www.sfmta.com/13499,,,,0,
13500,13500,25th Ave & Geary Blvd,37.780255,-122.484837,,,https://www.sfmta.com/13500,,,,0,
13501,13501,25th Ave & Geary Blvd,37.779925,-122.484619,,,https://www.sfmta.com/13501,,,,0,
17525,17525,25th Avenue & Dakota Street,37.752348,-122.394695,,,https://www.sfmta.com/17525,,,,0,
13504,13504,25th St & Connecticut St,37.75236,-122.39634,,,https://www.sfmta.com/13504,,,,0,
13505,13505,25th St & Connecticut St,37.752242,-122.39662,,,https://www.sfmta.com/13505,,,,0,
13507,13507,25th St & Dakota St,37.7525,-122.394832,,,https://www.sfmta.com/13507,,,,0,
13511,13511,25th St & Potrero Ave,37.751407,-122.40668,,,https://www.sfmta.com/13511,,,,0,
13513,13513,25th St & Wisconsin St,37.752162,-122.398293,,,https://www.sfmta.com/13513,,,,0,
13512,13512,25th St & Wisconsin St,37.75224,-122.39831,,,https://www.sfmta.com/13512,,,,0,
13514,13514,26th St & Castro St,37.74815,-122.43363,,,https://www.sfmta.com/13514,,,,0,
13516,13516,26th St & De Haro St,37.75086,-122.40015,,,https://www.sfmta.com/13516,,,,0,
13517,13517,26th St & De Haro St,37.750753,-122.400024,,,https://www.sfmta.com/13517,,,,0,
13521,13521,26th St & Noe St,37.748174,-122.431636,,,https://www.sfmta.com/13521,,,,0,
13520,13520,26th St & Noe St,37.74827,-122.43177,,,https://www.sfmta.com/13520,,,,0,
13522,13522,26th St & Rhode Island St,37.750718,-122.401124,,,https://www.sfmta.com/13522,,,,0,
13524,13524,26th St & Wisconsin St,37.75111,-122.39866,,,https://www.sfmta.com/13524,,,,0,
16321,16321,274 Sagamore St,37.71144,-122.46156,,,https://www.sfmta.com/16321,,,,0,
13801,13801,280 Buckingham Way,37.72691,-122.48004,,,https://www.sfmta.com/13801,,,,0,
13802,13802,281 Buckingham Way,37.72748,-122.480035,,,https://www.sfmta.com/13802,,,,0,
13525,13525,29th Ave & Vicente St,37.73896,-122.48611,,,https://www.sfmta.com/13525,,,,0,
13527,13527,30th Ave & Quintara St,37.74808,-122.487926,,,https://www.sfmta.com/13527,,,,0,
13526,13526,30th Ave & Quintara St,37.74799,-122.4878,,,https://www.sfmta.com/13526,,,,0,
13528,13528,30th Ave & Rivera St,37.74636,-122.4878,,,https://www.sfmta.com/13528,,,,0,
13529,13529,30th Ave & Rivera St,37.74616,-122.48767,,,https://www.sfmta.com/13529,,,,0,
13531,13531,30th Ave & Santiago St,37.74427,-122.48756,,,https://www.sfmta.com/13531,,,,0,
13530,13530,30th Ave & Santiago St,37.74451,-122.48765,,,https://www.sfmta.com/13530,,,,0,
13532,13532,30th Ave & Taraval St,37.742646,-122.487545,,,https://www.sfmta.com/13532,,,,0,
13533,13533,30th Ave & Taraval St,37.74241,-122.48743,,,https://www.sfmta.com/13533,,,,0,
13534,13534,30th Ave & Ulloa St,37.74077,-122.48739,,,https://www.sfmta.com/13534,,,,0,
13536,13536,30th St & Church St,37.74204,-122.42676,,,https://www.sfmta.com/13536,,,,0,
13535,13535,30th St & Church St,37.742159,-122.426369,,,https://www.sfmta.com/13535,,,,0,
13538,13538,30th St & Dolores St,37.74217,-122.424457,,,https://www.sfmta.com/13538,,,,0,
13537,13537,30th St & Dolores St,37.742304,-122.424026,,,https://www.sfmta.com/13537,,,,0,
13541,13541,30th St & Mission St,37.74231,-122.42217,,,https://www.sfmta.com/13541,,,,0,
